episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
630,traffic,900,477.80826,423.35141,1147.065,12.7452,complete,0.05,0.51612,,,
631,traffic,900,441.10176,424.4608,1071.36,11.904,complete,0.05,0.519287,,,
632,traffic,900,331.42645,437.53872,855.921,9.5102,complete,0.05,0.572933,,,
633,traffic,900,691.68397,445.65965,1603.871,17.8208,complete,0.05,0.565365,,,
634,traffic,900,591.75758,455.64655,1373.437,15.2604,complete,0.05,0.573727,,,
635,traffic,900,313.95406,444.78257,956.907,10.6323,complete,0.05,0.530035,,,
636,traffic,900,384.0803,441.21712,988.184,10.9798,complete,0.05,0.54832,,,
637,traffic,900,348.18376,437.22172,898.481,9.9831,complete,0.05,0.601267,,,
638,traffic,363,-144.10748,400.06196,867.017,23.8848,collision,0.05,0.503496,,,
639,traffic,900,422.6172,398.55874,1199.297,13.3255,complete,0.05,0.624513,,,
640,traffic,900,440.66833,398.36322,1008.873,11.2097,complete,0.05,0.642156,,,
641,traffic,900,411.18067,402.46482,983.084,10.9232,complete,0.05,0.605896,,,
642,traffic,464,-230.46588,369.33307,631.131,13.602,collision,0.05,0.45784,,,
643,traffic,900,366.00098,364.67858,888.802,9.8756,complete,0.05,0.554196,,,
644,traffic,900,367.63806,356.56526,913.794,10.1533,complete,0.05,0.585028,,,
645,traffic,900,445.71217,359.98806,1062.305,11.8034,complete,0.05,0.604521,,,
646,traffic,900,205.96267,347.49736,889.335,9.8815,complete,0.05,0.63194,,,
647,traffic,900,458.43359,353.03304,1190.911,13.2323,complete,0.05,0.642203,,,
648,traffic,900,423.80581,355.12683,989.72,10.9969,complete,0.05,0.602925,,,
649,traffic,900,548.85274,364.81475,1229.16,13.6573,complete,0.05,0.598357,,,
650,traffic,900,496.91501,365.77009,1168.174,12.9797,complete,0.05,0.626758,144.44539,765.623,0.6667
651,traffic,900,280.31059,357.73053,923.79,10.2643,complete,0.05,0.506979,,,
652,traffic,900,500.65233,366.19182,1160.545,12.8949,complete,0.05,0.698497,,,
653,traffic,900,652.26504,364.22088,1483.889,16.4877,complete,0.05,0.628276,,,
654,traffic,83,-444.00142,312.43293,141.527,17.0514,collision,0.05,0.766787,,,
655,traffic,567,-119.02164,290.78414,907.714,16.0091,collision,0.05,0.565748,,,
656,traffic,900,348.96523,289.02839,918.15,10.2017,complete,0.05,0.658128,,,
657,traffic,900,537.39077,298.48874,1241.387,13.7932,complete,0.05,0.651033,,,
658,traffic,203,-374.28623,286.9798,314.28,15.4818,collision,0.05,0.477214,,,
659,traffic,900,528.63593,292.28074,1325.713,14.7301,complete,0.05,0.68583,,,
660,traffic,900,567.55496,298.62507,1342.919,14.9213,complete,0.05,0.649245,,,
661,traffic,900,442.00604,300.16634,1037.655,11.5295,complete,0.05,0.607058,,,
662,traffic,900,499.02129,336.6407,1172.253,13.025,complete,0.05,0.556303,,,
663,traffic,900,428.91749,339.78652,1000.338,11.1149,complete,0.05,0.601538,,,
664,traffic,900,493.37904,346.07357,1158.365,12.8707,complete,0.05,0.525972,,,
665,traffic,900,357.43751,341.65984,1017.198,11.3022,complete,0.05,0.556805,,,
666,traffic,900,433.89606,353.05651,1199.523,13.328,complete,0.05,0.522842,,,
667,traffic,900,514.46451,355.85805,1300.862,14.454,complete,0.05,0.527182,,,
668,traffic,900,420.82703,355.70911,1031.157,11.4573,complete,0.05,0.567225,,,
669,traffic,900,432.09943,349.87145,1264.277,14.0475,complete,0.05,0.515796,,,
670,traffic,900,526.6187,351.35663,1368.838,15.2093,complete,0.05,0.510535,,,
671,traffic,900,404.22632,357.55242,936.002,10.4,complete,0.05,0.47723,,,
672,traffic,900,427.75675,353.90764,1108.165,12.3129,complete,0.05,0.480432,,,
673,traffic,900,452.17064,343.90292,1214.311,13.4923,complete,0.05,0.543062,,,
674,traffic,900,272.95145,379.75056,1154.781,12.8309,complete,0.05,0.485857,,,
675,traffic,900,377.38369,404.57083,870.475,9.6719,complete,0.05,0.474747,-50.68811,684.433,0.3333
676,traffic,85,-452.88318,364.47841,125.294,14.7405,collision,0.05,0.476982,,,
677,traffic,900,407.81837,357.99979,911.297,10.1255,complete,0.05,0.443791,,,
678,traffic,900,435.85686,398.50695,1015.76,11.2862,complete,0.05,0.452446,,,
679,traffic,900,434.65763,393.80803,948.448,10.5383,complete,0.05,0.459432,,,
680,traffic,900,481.15907,389.48824,1187.6,13.1956,complete,0.05,0.437093,,,
681,traffic,900,514.38684,393.10728,1279.579,14.2175,complete,0.05,0.485629,,,
682,traffic,900,443.30035,390.32123,947.652,10.5295,complete,0.05,0.472773,,,
683,traffic,448,-251.1303,356.31884,629.282,14.0465,collision,0.05,0.46589,,,
684,traffic,128,-424.26169,310.4368,218.087,17.038,collision,0.05,0.382745,,,
685,traffic,900,426.52399,313.89113,1041.492,11.5721,complete,0.05,0.483991,,,
686,traffic,900,438.56157,314.1244,1175.867,13.0652,complete,0.05,0.490558,,,
687,traffic,900,508.46419,313.82439,1147.72,12.7524,complete,0.05,0.507174,,,
688,traffic,442,-208.72231,282.34692,775.852,17.5532,collision,0.05,0.478727,,,
689,traffic,900,395.64715,280.5243,987.952,10.9772,complete,0.05,0.535711,,,
690,traffic,900,462.38041,277.31239,1046.374,11.6264,complete,0.05,0.605425,,,
691,traffic,211,-391.7398,237.51408,292.688,13.8715,collision,0.05,0.517337,,,
692,traffic,900,487.43856,240.49817,1037.94,11.5327,complete,0.05,0.567402,,,
693,traffic,35,-372.63714,199.25779,22.616,6.4617,off_road,0.05,0.527206,,,
694,traffic,900,152.16839,193.21863,999.843,11.1094,complete,0.05,0.562648,,,
695,traffic,442,-346.62842,157.01803,548.428,12.4079,collision,0.05,0.556215,,,
696,traffic,442,-333.46796,162.98879,562.945,12.7363,collision,0.05,0.612401,,,
697,traffic,900,423.49296,163.77252,1034.612,11.4957,complete,0.05,0.624178,,,
698,traffic,900,394.22772,161.69106,956.125,10.6236,complete,0.05,0.640801,,,
699,traffic,613,-230.74291,128.42103,699.292,11.4077,collision,0.05,0.657278,,,
700,traffic,900,344.029,121.56453,918.571,10.2063,complete,0.05,0.6415,155.02672,912.726,0.6667
701,traffic,900,319.27851,111.80911,953.417,10.5935,complete,0.05,0.695699,,,
702,traffic,900,364.25863,107.85703,1049.123,11.6569,complete,0.05,0.725336,,,
703,traffic,885,-170.01654,111.91272,1172.224,13.2455,collision,0.05,0.733083,,,
704,traffic,900,411.72936,153.71227,913.498,10.15,complete,0.05,0.682147,,,
705,traffic,900,332.80388,149.02626,875.513,9.7279,complete,0.05,0.780465,,,
706,traffic,900,398.19798,147.00808,970.505,10.7834,complete,0.05,0.778972,,,
707,traffic,900,180.12577,130.59116,975.735,10.8415,complete,0.05,0.765923,,,
708,traffic,900,18.33543,141.94405,633.893,7.0433,complete,0.05,0.965337,,,
709,traffic,900,278.41484,136.08243,745.041,8.2782,complete,0.05,1.154846,,,
710,traffic,900,403.82527,133.15468,863.699,9.5967,complete,0.05,1.039075,,,
711,traffic,512,-243.69245,140.55704,659.661,12.884,collision,0.05,1.153471,,,
712,traffic,682,-305.67643,100.90129,782.198,11.4692,collision,0.05,1.07721,,,
713,traffic,369,-251.52949,106.95668,356.536,9.6622,off_road,0.05,1.165004,,,
714,traffic,900,489.5242,123.82447,1114.976,12.3886,complete,0.05,1.013479,,,
715,traffic,900,430.46351,162.67906,970.934,10.7882,complete,0.05,0.945785,,,
716,traffic,900,421.79763,200.44234,986.748,10.9639,complete,0.05,0.895698,,,
717,traffic,900,448.19495,201.67744,1025.04,11.3893,complete,0.05,0.876112,,,
718,traffic,900,420.74663,203.00339,936.91,10.4101,complete,0.05,0.845488,,,
719,traffic,900,473.67697,238.22438,1067.595,11.8622,complete,0.05,0.816146,,,
720,traffic,900,408.91265,241.46856,969.919,10.7769,complete,0.05,0.770882,,,
721,traffic,900,428.43672,246.92647,998.239,11.0915,complete,0.05,0.745782,,,
722,traffic,900,441.16949,250.77202,1037.891,11.5321,complete,0.05,0.74779,,,
723,traffic,900,454.60472,282.00308,1124.462,12.494,complete,0.05,0.751159,,,
724,traffic,900,378.36134,280.33468,877.085,9.7454,complete,0.05,0.733883,,,
725,traffic,900,498.62767,288.62587,1210.804,13.4534,complete,0.05,0.767182,383.29238,949.539,1.0
726,traffic,900,339.83605,285.70777,1003.411,11.149,complete,0.05,0.681387,,,
727,traffic,900,400.64645,296.73381,1013.723,11.2636,complete,0.05,0.751501,,,
728,traffic,900,390.7998,315.35702,934.473,10.383,complete,0.05,0.724993,,,
729,traffic,900,361.52485,319.51253,905.223,10.058,complete,0.05,0.699964,,,
730,traffic,900,380.93519,318.36802,1014.631,11.2737,complete,0.05,0.699998,,,
731,traffic,900,243.72549,342.73892,741.782,8.242,complete,0.05,0.761043,,,
732,traffic,900,240.55877,370.05068,749.402,8.3267,complete,0.05,0.779751,,,
733,traffic,146,-416.42808,361.80575,213.124,14.5975,collision,0.05,0.782004,,,
734,traffic,900,268.66789,350.76293,832.122,9.2458,complete,0.05,0.769086,,,
735,traffic,900,185.62096,338.52081,807.322,8.9702,complete,0.05,0.815664,,,
736,traffic,900,138.91741,324.37679,838.136,9.3126,complete,0.05,0.767464,,,
737,traffic,900,294.3613,316.68511,882.084,9.8009,complete,0.05,0.887139,,,
738,traffic,900,301.59278,310.72742,819.094,9.101,complete,0.05,0.84407,,,
739,traffic,900,342.9842,304.19278,958.602,10.6511,complete,0.05,0.843152,,,
740,traffic,900,234.82907,295.4886,828.707,9.2079,complete,0.05,0.799808,,,
741,traffic,900,240.32398,286.08297,853.545,9.4838,complete,0.05,0.767691,,,
742,traffic,900,274.78579,277.76378,886.812,9.8535,complete,0.05,0.832077,,,
743,traffic,900,244.81281,267.27419,837.411,9.3046,complete,0.05,0.879993,,,
744,traffic,900,319.3088,264.32156,912.445,10.1383,complete,0.05,0.915269,,,
745,traffic,900,455.19548,262.14995,1150.375,12.7819,complete,0.05,0.932301,,,
746,traffic,900,314.10174,260.86323,924.252,10.2695,complete,0.05,0.795865,,,
747,traffic,900,421.96301,261.92906,1171.295,13.0144,complete,0.05,0.786744,,,
748,traffic,900,291.51511,256.96483,1151.741,12.7971,complete,0.05,0.814607,,,
749,traffic,900,85.10123,243.14365,828.127,9.2014,complete,0.05,0.832184,,,
750,traffic,900,443.32006,246.26289,1107.833,12.3093,complete,0.05,0.867415,317.26401,824.161,1.0
751,traffic,900,308.87431,249.52033,872.962,9.6996,complete,0.05,0.818911,,,
752,traffic,900,364.22732,255.70376,941.486,10.461,complete,0.05,0.725562,,,
753,traffic,227,-385.44155,257.25308,296.552,13.064,collision,0.05,0.808103,,,
754,traffic,900,376.81986,262.66068,953.434,10.5937,complete,0.05,0.833974,,,
755,traffic,900,342.62431,270.51085,936.399,10.4044,complete,0.05,0.820271,,,
756,traffic,900,324.72485,279.80122,922.196,10.2466,complete,0.05,0.782186,,,
757,traffic,900,328.84678,281.5255,899.667,9.9963,complete,0.05,0.711283,,,
758,traffic,105,-481.71838,242.35994,149.307,14.2197,collision,0.05,0.598884,,,
759,traffic,900,428.04539,246.613,1118.251,12.425,complete,0.05,0.730562,,,
760,traffic,895,-37.05091,233.019,957.563,10.699,off_road,0.05,0.713834,,,
761,traffic,273,-498.45349,196.08013,281.561,10.3136,off_road,0.05,0.706587,,,
762,traffic,900,415.82705,203.13219,1027.433,11.4159,complete,0.05,0.820907,,,
763,traffic,900,42.98831,193.04096,217.077,2.412,complete,0.05,0.766945,,,
764,traffic,900,197.24894,186.93797,829.367,9.2152,complete,0.05,0.82323,,,
765,traffic,900,362.40427,182.29841,946.088,10.5121,complete,0.05,0.75994,,,
766,traffic,900,398.59545,186.5231,1006.748,11.1861,complete,0.05,0.72086,,,
767,traffic,900,317.45629,181.29776,866.114,9.6235,complete,0.05,0.738729,,,
768,traffic,900,452.91972,189.36799,991.535,11.0171,complete,0.05,0.690999,,,
769,traffic,900,353.38067,202.78196,952.028,10.5781,complete,0.05,0.638474,,,
770,traffic,291,-395.75356,160.82828,262.629,9.0251,off_road,0.05,0.694524,,,
771,traffic,900,378.08695,164.28891,903.074,10.0342,complete,0.05,0.729961,,,
772,traffic,709,-236.72373,134.24136,755.702,10.6587,off_road,0.05,0.710302,,,
773,traffic,900,385.89394,172.80814,918.133,10.2015,complete,0.05,0.691053,,,
774,traffic,900,251.94676,166.56448,783.002,8.7,complete,0.05,0.620494,,,
775,traffic,793,-197.54953,139.55579,783.812,9.8841,off_road,0.05,0.713469,137.1614,871.344,1.0
776,traffic,900,229.22976,134.78103,929.005,10.3223,complete,0.05,0.679655,,,
777,traffic,900,303.82543,133.52997,942.575,10.4731,complete,0.05,0.63388,,,
778,traffic,640,-412.21155,137.00531,425.029,6.6411,off_road,0.05,0.655457,,,
779,traffic,900,361.99468,133.70277,793.391,8.8155,complete,0.05,0.71128,,,
780,traffic,900,587.83028,164.94683,1382.88,15.3653,complete,0.05,0.647419,,,
781,traffic,516,-724.82333,153.62834,471.442,9.1365,off_road,0.05,0.73475,,,
782,traffic,900,115.51386,138.61268,845.714,9.3968,complete,0.05,0.653836,,,
783,traffic,900,156.88585,144.30756,868.521,9.6502,complete,0.05,0.708487,,,
784,traffic,900,431.812,156.03571,1077.143,11.9683,complete,0.05,0.709288,,,
785,traffic,900,261.4063,150.98581,931.849,10.3539,complete,0.05,0.686356,,,
786,traffic,433,-273.03501,117.40429,586.265,13.5396,collision,0.05,0.653085,,,
787,traffic,45,-375.06632,82.77816,16.091,3.5758,off_road,0.05,0.478463,,,
788,traffic,510,-435.94067,38.33514,448.254,8.7893,off_road,0.05,0.750331,,,
789,traffic,900,363.2049,38.82635,851.521,9.4613,complete,0.05,0.729651,,,
790,traffic,900,394.72636,78.35035,920.327,10.2259,complete,0.05,0.836382,,,
791,traffic,900,370.07085,77.94954,962.656,10.6962,complete,0.05,0.796517,,,
792,traffic,900,418.5758,110.71452,925.252,10.2806,complete,0.05,0.78628,,,
793,traffic,900,421.51192,112.49542,1005.94,11.1771,complete,0.05,0.768267,,,
794,traffic,900,363.53779,118.07497,810.18,9.002,complete,0.05,0.7786,,,
795,traffic,900,138.64969,134.88493,1145.79,12.731,complete,0.05,0.729098,,,
796,traffic,900,388.95498,142.87119,869.39,9.6599,complete,0.05,0.696419,,,
797,traffic,900,348.79229,145.11953,769.534,8.5504,complete,0.05,0.767315,,,
798,traffic,900,390.09898,185.23506,852.099,9.4678,complete,0.05,0.673942,,,
799,traffic,391,-449.69623,144.65051,441.633,11.295,collision,0.05,0.714298,,,
800,traffic,440,-383.29546,96.09423,469.226,10.6642,collision,0.05,0.730179,448.60704,961.117,1.0
801,traffic,900,405.54048,152.61242,881.199,9.7911,complete,0.05,0.706544,,,
802,traffic,900,396.0262,166.63803,872.313,9.6924,complete,0.05,0.74255,,,
803,traffic,900,391.30696,178.35909,839.339,9.326,complete,0.05,0.799865,,,
804,traffic,900,359.64335,174.75066,777.752,8.6417,complete,0.05,0.697608,,,
805,traffic,900,561.19397,189.74004,1267.315,14.0813,complete,0.05,0.733008,,,
806,traffic,900,326.75898,219.72974,843.443,9.3716,complete,0.05,0.750414,,,
807,traffic,900,443.97539,260.68183,976.393,10.8488,complete,0.05,0.709205,,,
808,traffic,900,392.86358,302.12204,927.567,10.3063,complete,0.05,0.727859,,,
809,traffic,900,351.09864,301.51673,824.589,9.1621,complete,0.05,0.742242,,,
810,traffic,900,435.9661,303.57871,1035.819,11.5091,complete,0.05,0.681965,,,
811,traffic,900,385.09238,304.32979,926.148,10.2905,complete,0.05,0.752299,,,
812,traffic,900,346.52416,300.72721,958.017,10.6446,complete,0.05,0.794595,,,
813,traffic,900,448.52599,302.07791,1081.495,12.0166,complete,0.05,0.776938,,,
814,traffic,900,357.35891,301.76897,837.786,9.3087,complete,0.05,0.735204,,,
815,traffic,900,519.11807,320.79239,1151.755,12.7973,complete,0.05,0.824232,,,
816,traffic,900,445.62615,323.62595,958.105,10.6456,complete,0.05,0.780075,,,
817,traffic,900,439.70708,328.17168,963.923,10.7103,complete,0.05,0.72396,,,
818,traffic,900,416.64883,329.49918,933.654,10.3739,complete,0.05,0.77353,,,
819,traffic,900,346.16648,369.29231,857.236,9.5248,complete,0.05,0.720666,,,
820,traffic,900,470.58156,411.98616,983.025,10.9225,complete,0.05,0.800953,,,
821,traffic,900,529.42925,418.1806,1255.56,13.9507,complete,0.05,0.743559,,,
822,traffic,900,452.40412,420.9995,936.83,10.4092,complete,0.05,0.777277,,,
823,traffic,900,437.33525,423.30091,1065.09,11.8343,complete,0.05,0.728335,,,
824,traffic,900,427.22678,426.68008,930.627,10.3403,complete,0.05,0.768103,,,
825,traffic,900,470.1951,422.13014,1052.042,11.6894,complete,0.05,0.768749,384.13961,900.606,1.0
826,traffic,900,430.10127,427.29725,910.312,10.1146,complete,0.05,0.825443,,,
827,traffic,900,379.47449,424.07221,924.949,10.2772,complete,0.05,0.692293,,,
828,traffic,900,417.17544,425.2878,1035.656,11.5073,complete,0.05,0.763755,,,
829,traffic,900,391.18587,427.29216,943.297,10.4811,complete,0.05,0.747531,,,
830,traffic,900,402.28138,425.60793,888.354,9.8706,complete,0.05,0.775911,,,
831,traffic,900,426.30694,427.66866,931.151,10.3461,complete,0.05,0.76121,,,
832,traffic,900,407.65657,430.72528,1014.931,11.277,complete,0.05,0.837389,,,
833,traffic,900,547.614,435.67968,1426.9,15.8544,complete,0.05,0.734401,,,
834,traffic,900,471.22569,441.37302,1108.714,12.319,complete,0.05,0.769211,,,
835,traffic,900,49.72778,417.9035,925.0,10.2778,complete,0.05,0.796712,,,
836,traffic,900,422.45165,416.74478,1135.57,12.6174,complete,0.05,0.808826,,,
837,traffic,900,421.03467,415.81116,927.61,10.3068,complete,0.05,0.755595,,,
838,traffic,900,395.69082,414.76325,931.872,10.3541,complete,0.05,0.750316,,,
839,traffic,900,407.59239,417.83455,964.859,10.7207,complete,0.05,0.790631,,,
840,traffic,900,378.37624,413.22428,915.082,10.1676,complete,0.05,0.7138,,,
841,traffic,900,279.65144,400.73539,901.494,10.0166,complete,0.05,0.68961,,,
842,traffic,900,366.82074,396.45623,902.331,10.0259,complete,0.05,0.708828,,,
843,traffic,900,367.96662,392.98779,1187.958,13.1995,complete,0.05,0.698606,,,
844,traffic,900,434.6861,393.36076,1039.773,11.553,complete,0.05,0.710299,,,
845,traffic,900,358.15301,387.75866,882.384,9.8043,complete,0.05,0.668834,,,
846,traffic,900,351.41347,383.82427,928.794,10.3199,complete,0.05,0.655498,,,
847,traffic,900,357.79136,382.74011,930.869,10.343,complete,0.05,0.691604,,,
848,traffic,900,574.23934,390.5933,1339.417,14.8824,complete,0.05,0.663139,,,
849,traffic,900,452.43771,393.6559,1012.251,11.2472,complete,0.05,0.687391,,,
850,traffic,900,281.5305,387.61835,979.91,10.8879,complete,0.05,0.684749,295.34171,883.666,1.0
851,traffic,900,232.32128,377.91907,920.16,10.224,complete,0.05,0.688168,,,
852,traffic,900,357.9497,375.43373,905.28,10.0587,complete,0.05,0.639068,,,
853,traffic,900,464.36967,371.27151,1150.995,12.7888,complete,0.05,0.693134,,,
854,traffic,477,-85.92448,343.414,694.438,14.5584,off_road,0.05,0.686644,,,
855,traffic,900,420.66397,361.96081,934.119,10.3791,complete,0.05,0.759834,,,
856,traffic,900,502.10095,365.94328,1182.107,13.1345,complete,0.05,0.730558,,,
857,traffic,900,335.72792,361.67794,1032.032,11.467,complete,0.05,0.720297,,,
858,traffic,900,315.78322,357.68256,826.092,9.1788,complete,0.05,0.817971,,,
859,traffic,900,266.93043,350.64946,806.741,8.9638,complete,0.05,0.735566,,,
860,traffic,900,469.64747,355.21302,1006.649,11.185,complete,0.05,0.736239,,,
861,traffic,900,490.51709,365.7563,1191.981,13.2442,complete,0.05,0.759666,,,
862,traffic,900,302.18709,362.52462,798.42,8.8713,complete,0.05,0.757211,,,
863,traffic,160,-371.06981,325.5728,300.805,18.8003,collision,0.05,0.748388,,,
864,traffic,900,331.16112,320.39655,878.767,9.7641,complete,0.05,0.832799,,,
865,traffic,900,426.24169,323.80098,1019.041,11.3227,complete,0.05,0.804406,,,
866,traffic,900,365.80378,324.5205,904.239,10.0471,complete,0.05,0.796962,,,
867,traffic,321,-350.36733,289.11257,371.722,11.5801,collision,0.05,0.841042,,,
868,traffic,900,395.73066,280.18713,946.095,10.5122,complete,0.05,0.816696,,,
869,traffic,241,-379.08286,238.6111,296.784,12.3147,collision,0.05,0.886329,,,
870,traffic,900,409.59402,245.01428,1007.525,11.1947,complete,0.05,0.856378,,,
871,traffic,900,419.35954,254.36619,1059.732,11.7748,complete,0.05,0.899446,,,
872,traffic,900,455.23638,259.23053,1077.265,11.9696,complete,0.05,0.886279,,,
873,traffic,900,321.36993,252.08054,809.283,8.992,complete,0.05,0.931727,,,
874,traffic,900,384.81719,275.61762,964.597,10.7177,complete,0.05,0.936104,,,
875,traffic,900,297.13793,269.44132,781.959,8.6884,complete,0.05,0.945795,54.4094,994.874,0.6667
876,traffic,900,347.29273,261.70091,898.283,9.9809,complete,0.05,0.981596,,,
877,traffic,900,472.40918,268.53497,1082.181,12.0242,complete,0.05,0.974698,,,
878,traffic,900,486.16186,277.0539,1108.412,12.3157,complete,0.05,1.010332,,,
879,traffic,822,-65.62799,260.42598,1048.444,12.7548,collision,0.05,1.011009,,,
880,traffic,281,-390.89712,217.39875,412.077,14.6647,collision,0.05,0.953205,,,
881,traffic,900,321.66651,208.95623,873.771,9.7086,complete,0.05,1.037148,,,
882,traffic,900,231.29763,205.41175,872.83,9.6981,complete,0.05,1.059486,,,
883,traffic,900,427.38757,245.33462,934.83,10.387,complete,0.05,1.013966,,,
884,traffic,165,-509.18434,203.31735,246.968,14.9678,collision,0.05,0.968687,,,
885,traffic,655,-231.58042,170.42624,925.818,14.1346,collision,0.05,1.071407,,,
886,traffic,900,468.70665,175.57139,1116.91,12.4101,complete,0.05,1.067013,,,
887,traffic,94,-458.55267,170.16212,123.712,13.1609,collision,0.05,0.946018,,,
888,traffic,900,421.37759,171.44447,989.539,10.9949,complete,0.05,1.145042,,,
889,traffic,213,-390.65983,170.86562,268.772,12.6184,collision,0.05,1.156399,,,
890,traffic,900,494.85677,175.12875,1107.243,12.3027,complete,0.05,1.026519,,,
891,traffic,900,318.01758,170.06166,894.812,9.9424,complete,0.05,1.157299,,,
892,traffic,281,-371.08617,128.74553,368.432,13.1115,collision,0.05,1.133065,,,
893,traffic,145,-445.28698,90.41268,172.444,11.8927,collision,0.05,0.981664,,,
894,traffic,286,-333.95213,54.47422,404.539,14.1447,collision,0.05,1.223311,,,
895,traffic,900,443.03785,61.76921,985.825,10.9536,complete,0.05,1.224083,,,
896,traffic,900,483.51535,68.58034,1193.923,13.2658,complete,0.05,1.249731,,,
897,traffic,578,-235.04725,33.20752,674.334,11.6667,collision,0.05,1.237446,,,
898,traffic,900,376.31204,27.71503,1005.657,11.174,complete,0.05,1.297239,,,
899,traffic,900,432.87906,52.64038,1015.506,11.2834,complete,0.05,1.263475,,,
900,traffic,900,452.39395,94.80494,1078.672,11.9852,complete,0.05,1.314941,248.46315,997.941,0.6667
901,traffic,900,348.64984,96.1541,894.419,9.938,complete,0.05,1.429085,,,
902,traffic,900,271.61101,98.16977,912.558,10.1395,complete,0.05,1.325888,,,
903,traffic,900,332.32563,93.41668,1004.58,11.162,complete,0.05,1.436389,,,
904,traffic,900,390.46751,138.39927,966.67,10.7408,complete,0.05,1.312989,,,
905,traffic,900,333.58819,166.6577,876.828,9.7425,complete,0.05,1.509896,,,
906,traffic,900,411.91979,163.81836,1002.873,11.143,complete,0.05,1.630388,,,
907,traffic,900,293.0243,201.39721,1008.656,11.2073,complete,0.05,1.515649,,,
908,traffic,900,274.17126,194.03689,1096.06,12.1784,complete,0.05,1.394633,,,
909,traffic,900,471.55555,237.14766,1161.749,12.9083,complete,0.05,1.498916,,,
910,traffic,900,455.91139,235.20039,1017.48,11.3053,complete,0.05,1.43723,,,
911,traffic,172,-436.59467,197.46978,215.833,12.5485,collision,0.05,1.450606,,,
912,traffic,900,293.01849,230.67501,860.0,9.5556,complete,0.05,1.501159,,,
913,traffic,818,-335.9254,236.14309,958.98,11.7235,collision,0.05,1.454882,,,
914,traffic,900,478.99337,276.79036,1101.729,12.2414,complete,0.05,1.488036,,,
915,traffic,900,375.06702,273.39182,1035.222,11.5025,complete,0.05,1.432319,,,
916,traffic,900,375.43023,267.98757,894.838,9.9426,complete,0.05,1.513002,,,
917,traffic,900,427.19232,301.09954,993.189,11.0354,complete,0.05,1.503529,,,
918,traffic,408,-249.52918,269.80748,647.162,15.8618,collision,0.05,1.701265,,,
919,traffic,900,53.90824,250.85894,263.158,2.924,complete,0.05,1.639865,,,
920,traffic,27,-375.06035,209.48623,22.453,8.3161,off_road,0.05,1.451379,,,
921,traffic,900,358.84487,209.99598,771.156,8.5684,complete,0.05,1.583556,,,
922,traffic,900,379.46224,215.38854,930.076,10.3342,complete,0.05,1.528879,,,
923,traffic,900,401.53703,218.84911,996.257,11.0695,complete,0.05,1.525406,,,
924,traffic,900,399.5413,219.3028,892.217,9.9135,complete,0.05,1.442591,,,
925,traffic,264,-485.88087,178.32935,313.969,11.8928,collision,0.05,1.525356,-120.31252,704.233,0.3333
926,traffic,48,-372.22624,139.12205,28.445,5.926,off_road,0.05,1.598267,,,
927,traffic,900,426.85995,145.81383,919.952,10.2217,complete,0.05,1.489149,,,
928,traffic,900,319.24984,148.06776,913.33,10.1481,complete,0.05,1.498318,,,
929,traffic,900,408.05219,144.89259,869.04,9.656,complete,0.05,1.541551,,,
930,traffic,900,453.76913,144.78548,1008.647,11.2072,complete,0.05,1.534976,,,
931,traffic,900,403.45011,186.78772,953.995,10.5999,complete,0.05,1.511353,,,
932,traffic,900,420.1345,193.14352,960.434,10.6715,complete,0.05,1.573601,,,
933,traffic,626,-111.64012,204.35778,760.383,12.1467,off_road,0.05,1.518066,,,
934,traffic,159,-315.87964,164.61413,177.408,11.1577,off_road,0.05,1.59263,,,
935,traffic,824,-130.04243,139.35866,932.817,11.3206,collision,0.05,1.579522,,,
936,traffic,900,354.63885,138.31909,1050.824,11.6758,complete,0.05,1.56172,,,
937,traffic,900,425.2859,138.22377,1019.088,11.3232,complete,0.05,1.550087,,,
938,traffic,900,347.18477,168.05946,876.951,9.7439,complete,0.05,1.627333,,,
939,traffic,207,-412.85184,144.72146,277.896,13.4249,collision,0.05,1.663329,,,
940,traffic,256,-338.03814,146.57257,407.423,15.915,collision,0.05,1.580225,,,
941,traffic,900,461.12931,151.68679,1208.489,13.4277,complete,0.05,1.666572,,,
942,traffic,900,306.39564,148.03346,969.045,10.7672,complete,0.05,1.772721,,,
943,traffic,900,436.04342,149.75878,1120.5,12.45,complete,0.05,1.865479,,,
944,traffic,724,-266.82097,116.44067,902.27,12.4623,collision,0.05,1.821195,,,
945,traffic,450,-363.83476,122.54297,507.731,11.2829,collision,0.05,1.796207,,,
946,traffic,900,177.46117,150.02734,870.721,9.6747,complete,0.05,1.879849,,,
947,traffic,900,412.8543,149.32706,938.566,10.4285,complete,0.05,1.994112,,,
948,traffic,900,414.7928,154.10421,995.146,11.0572,complete,0.05,1.931272,,,
949,traffic,900,356.26159,151.51468,866.209,9.6245,complete,0.05,1.840106,,,
950,traffic,900,454.72173,151.56231,1081.13,12.0126,complete,0.05,1.943612,351.59534,706.99,1.0
951,traffic,900,392.66016,151.02281,840.541,9.3393,complete,0.05,1.980962,,,
952,traffic,900,391.80786,149.60648,871.969,9.6885,complete,0.05,2.073451,,,
953,traffic,282,-381.06441,136.13527,450.627,15.9797,collision,0.05,2.10785,,,
954,traffic,900,431.84517,173.52151,945.091,10.501,complete,0.05,1.923533,,,
