episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
974,traffic,900,306.41269,368.18796,1161.849,12.9094,complete,0.05,1.062634,,,
975,traffic,900,442.87963,367.59145,959.208,10.6579,complete,0.05,1.043784,334.61341,856.851,1.0
976,traffic,900,476.9584,380.48007,1126.313,12.5146,complete,0.05,0.992411,,,
977,traffic,900,539.96603,379.28998,1231.318,13.6813,complete,0.05,1.059361,,,
978,traffic,526,-150.66794,348.50036,853.362,16.2236,collision,0.05,0.999893,,,
979,traffic,900,443.30116,347.79902,975.283,10.8365,complete,0.05,0.983895,,,
980,traffic,900,461.99945,346.42632,1051.632,11.6848,complete,0.05,1.043546,,,
981,traffic,900,513.72577,353.1779,1210.621,13.4513,complete,0.05,0.971005,,,
982,traffic,900,438.9762,346.42675,1053.935,11.7104,complete,0.05,0.979781,,,
983,traffic,900,554.35381,346.28958,1362.564,15.1396,complete,0.05,1.091259,,,
984,traffic,900,424.73252,351.25575,1047.85,11.6428,complete,0.05,1.043971,,,
985,traffic,900,480.84649,384.96191,1078.867,11.9874,complete,0.05,1.073439,,,
986,traffic,900,423.07262,383.62723,1148.673,12.763,complete,0.05,1.032132,,,
987,traffic,900,424.27157,373.55417,1057.01,11.7446,complete,0.05,0.962467,,,
988,traffic,900,416.88858,371.87254,920.085,10.2232,complete,0.05,1.075713,,,
989,traffic,900,445.37033,413.45315,1094.996,12.1666,complete,0.05,1.082092,,,
990,traffic,900,436.81661,416.5442,1169.971,12.9997,complete,0.05,1.063066,,,
991,traffic,204,-376.69877,389.30126,318.271,15.6015,collision,0.05,0.978597,,,
992,traffic,900,430.73573,389.34594,982.931,10.9215,complete,0.05,1.084032,,,
993,traffic,900,439.72119,378.6831,1092.084,12.1343,complete,0.05,1.025458,,,
994,traffic,900,473.46286,387.03561,1142.307,12.6923,complete,0.05,1.190868,,,
995,traffic,900,408.60506,385.32188,994.005,11.0445,complete,0.05,1.040512,,,
996,traffic,900,363.22344,379.63514,972.531,10.8059,complete,0.05,1.07334,,,
997,traffic,900,360.97679,370.68567,1322.53,14.6948,complete,0.05,0.995959,,,
998,traffic,900,424.50429,399.44428,1000.483,11.1165,complete,0.05,1.117846,,,
999,traffic,900,400.53279,397.30587,946.764,10.5196,complete,0.05,1.029222,,,
1000,traffic,45,-477.6542,350.32318,79.926,17.7613,collision,0.05,1.042519,180.09201,897.865,0.6667
