episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
308,light_traffic,900,498.15071,624.24572,1100.22,12.2247,complete,0.05,0.244672,,,
309,light_traffic,900,809.48897,640.60572,1904.829,21.1648,complete,0.05,0.250506,,,
310,light_traffic,900,580.61172,644.53551,1278.983,14.2109,complete,0.05,0.235241,,,
311,light_traffic,900,768.62999,649.19683,1918.981,21.322,complete,0.05,0.211544,,,
312,light_traffic,900,648.33173,651.39773,1431.778,15.9086,complete,0.05,0.213698,,,
313,light_traffic,900,760.15879,660.41233,1779.533,19.7726,complete,0.05,0.226856,,,
314,light_traffic,900,444.50832,641.12461,1153.86,12.8207,complete,0.05,0.190257,,,
315,light_traffic,900,867.39142,651.51977,2050.393,22.7821,complete,0.05,0.2281,,,
316,light_traffic,900,592.568,658.38178,1400.705,15.5634,complete,0.05,0.21515,,,
317,light_traffic,900,455.95253,647.97907,1132.371,12.5819,complete,0.05,0.172189,,,
318,light_traffic,900,678.04812,661.20936,1678.424,18.6492,complete,0.05,0.207026,,,
319,light_traffic,900,519.98722,659.17554,1182.67,13.1408,complete,0.05,0.205233,,,
320,light_traffic,900,393.39459,650.67548,989.383,10.9931,complete,0.05,0.213549,,,
321,light_traffic,900,673.45104,655.87519,1605.026,17.8336,complete,0.05,0.197768,,,
322,light_traffic,900,660.44344,664.99635,1688.27,18.7586,complete,0.05,0.191404,,,
323,light_traffic,900,545.61731,647.81767,1325.705,14.7301,complete,0.05,0.193918,,,
324,light_traffic,900,469.29398,641.43606,1065.726,11.8414,complete,0.05,0.206446,,,
325,light_traffic,900,698.73307,630.73583,1740.809,19.3423,complete,0.05,0.190885,490.40361,1179.195,1.0
326,light_traffic,900,593.38897,610.9128,1329.146,14.7683,complete,0.05,0.185403,,,
327,light_traffic,900,600.12415,612.9137,1377.114,15.3013,complete,0.05,0.183869,,,
328,light_traffic,900,495.46167,612.77925,1227.503,13.6389,complete,0.05,0.180853,,,
329,light_traffic,900,542.52979,599.43129,1372.808,15.2534,complete,0.05,0.186325,,,
330,light_traffic,316,-271.9969,556.80086,783.299,24.7879,collision,0.05,0.172118,,,
331,light_traffic,900,890.61945,562.90033,2140.918,23.788,complete,0.05,0.210343,,,
332,light_traffic,387,-226.58764,519.15437,717.92,18.5509,collision,0.05,0.19882,,,
333,light_traffic,900,612.96491,511.79467,1602.586,17.8065,complete,0.05,0.231862,,,
334,light_traffic,900,707.88486,524.9635,1884.379,20.9375,complete,0.05,0.217095,,,
335,light_traffic,900,696.26142,516.407,1689.544,18.7727,complete,0.05,0.222922,,,
336,light_traffic,900,793.07883,526.43254,1918.78,21.3198,complete,0.05,0.178357,,,
337,light_traffic,900,695.43224,538.40653,1745.945,19.3994,complete,0.05,0.189777,,,
338,light_traffic,900,643.48366,536.6783,1737.374,19.3042,complete,0.05,0.200011,,,
339,light_traffic,900,440.64435,532.71116,1056.606,11.7401,complete,0.05,0.201307,,,
340,light_traffic,900,571.85674,541.63427,1396.459,15.5162,complete,0.05,0.179614,,,
341,light_traffic,900,596.2194,537.77268,1434.37,15.9374,complete,0.05,0.191739,,,
342,light_traffic,900,559.5643,532.72873,1400.457,15.5606,complete,0.05,0.161963,,,
343,light_traffic,900,474.14451,529.15509,1018.206,11.3134,complete,0.05,0.183486,,,
344,light_traffic,900,501.45669,530.76322,1063.143,11.8127,complete,0.05,0.200292,,,
345,light_traffic,900,748.37216,533.24518,1740.703,19.3411,complete,0.05,0.159406,,,
346,light_traffic,900,893.87292,548.26938,2113.733,23.4859,complete,0.05,0.207292,,,
347,light_traffic,900,709.89377,553.75786,1688.639,18.7627,complete,0.05,0.211263,,,
348,light_traffic,900,505.85814,554.27768,1079.613,11.9957,complete,0.05,0.19231,,,
349,light_traffic,900,467.92411,550.5474,993.202,11.0356,complete,0.05,0.179524,,,
350,light_traffic,900,498.97958,589.09622,1295.33,14.3926,complete,0.05,0.184397,610.58279,1320.079,1.0
351,traffic,900,755.05857,582.31818,1704.117,18.9346,complete,0.05,0.176607,,,
352,traffic,900,446.33452,615.96428,930.687,10.341,complete,0.05,0.171369,,,
353,traffic,900,424.31706,606.53189,971.486,10.7943,complete,0.05,0.204959,,,
354,traffic,900,454.64978,593.87014,965.835,10.7315,complete,0.05,0.195355,,,
355,traffic,900,494.43278,583.77871,1094.025,12.1558,complete,0.05,0.208207,,,
356,traffic,900,580.47943,573.14874,1278.197,14.2022,complete,0.05,0.156008,,,
357,traffic,900,581.5783,567.45604,1265.338,14.0593,complete,0.05,0.175763,,,
358,traffic,900,415.03429,556.03357,879.423,9.7714,complete,0.05,0.185683,,,
359,traffic,900,388.73078,553.43789,909.804,10.1089,complete,0.05,0.162742,,,
360,traffic,900,615.87699,555.6389,1381.838,15.3538,complete,0.05,0.203704,,,
361,traffic,900,433.73435,547.51465,924.988,10.2776,complete,0.05,0.172462,,,
362,traffic,900,471.28862,543.10087,1005.96,11.1773,complete,0.05,0.152555,,,
363,traffic,900,558.66723,547.327,1223.429,13.5937,complete,0.05,0.141457,,,
364,traffic,900,566.34514,550.57143,1229.927,13.6659,complete,0.05,0.146946,,,
365,traffic,900,530.46784,539.67621,1160.157,12.8906,complete,0.05,0.168316,,,
366,traffic,900,507.81137,520.37313,1177.043,13.0783,complete,0.05,0.161168,,,
367,traffic,900,401.22805,504.93985,837.042,9.3005,complete,0.05,0.149408,,,
368,traffic,900,456.39832,502.46686,1015.187,11.2799,complete,0.05,0.158548,,,
369,traffic,900,550.1657,506.57893,1199.857,13.3317,complete,0.05,0.168891,,,
370,traffic,900,600.58883,511.6594,1299.969,14.4441,complete,0.05,0.199052,,,
371,traffic,900,620.39799,504.92637,1379.604,15.3289,complete,0.05,0.17376,,,
372,traffic,900,434.78078,504.34868,1038.639,11.5404,complete,0.05,0.214995,,,
373,traffic,900,466.01559,506.43361,1056.624,11.7403,complete,0.05,0.181306,,,
374,traffic,900,541.32128,510.76718,1202.736,13.3637,complete,0.05,0.153145,,,
375,traffic,900,485.02574,510.29683,1035.452,11.505,complete,0.05,0.192247,587.33212,1397.278,1.0
376,traffic,900,437.88799,503.16726,974.776,10.8308,complete,0.05,0.181156,,,
377,traffic,900,583.51727,503.26421,1269.842,14.1094,complete,0.05,0.17627,,,
378,traffic,900,503.71997,507.69849,1074.062,11.934,complete,0.05,0.161177,,,
379,traffic,900,418.31226,509.17757,888.793,9.8755,complete,0.05,0.163546,,,
380,traffic,900,484.14607,502.59102,1054.113,11.7124,complete,0.05,0.198803,,,
381,traffic,900,523.07267,507.05794,1302.943,14.4771,complete,0.05,0.174832,,,
382,traffic,900,614.9964,514.24332,1401.304,15.57,complete,0.05,0.178839,,,
383,traffic,900,450.38363,508.82914,1054.54,11.7171,complete,0.05,0.212968,,,
384,traffic,900,500.96669,505.56022,1102.405,12.2489,complete,0.05,0.177815,,,
385,traffic,900,452.91134,501.6824,966.991,10.7443,complete,0.05,0.169386,,,
386,traffic,900,503.98645,501.49115,1140.893,12.6766,complete,0.05,0.197433,,,
387,traffic,900,690.51631,515.95556,1570.205,17.4467,complete,0.05,0.139037,,,
388,traffic,900,661.18254,526.19478,1590.581,17.6731,complete,0.05,0.139093,,,
389,traffic,900,703.25477,533.84923,1580.205,17.5578,complete,0.05,0.14979,,,
390,traffic,900,518.15542,529.72756,1134.146,12.6016,complete,0.05,0.120788,,,
391,traffic,900,462.80611,521.84796,1041.962,11.5774,complete,0.05,0.145856,,,
392,traffic,900,473.64191,523.79102,1043.797,11.5977,complete,0.05,0.132411,,,
393,traffic,900,546.20715,527.8006,1289.178,14.3242,complete,0.05,0.134035,,,
394,traffic,900,555.38797,528.50393,1371.169,15.2352,complete,0.05,0.131179,,,
395,traffic,900,503.49533,529.42741,1081.495,12.0166,complete,0.05,0.120307,,,
396,traffic,900,518.95184,533.48061,1221.1,13.5678,complete,0.05,0.121531,,,
397,traffic,900,365.59608,522.58455,863.44,9.5938,complete,0.05,0.149314,,,
398,traffic,900,438.32438,519.31477,954.376,10.6042,complete,0.05,0.132877,,,
399,traffic,900,409.87535,518.89292,921.588,10.2399,complete,0.05,0.117747,,,
400,traffic,900,618.88651,525.62994,1370.51,15.2279,complete,0.05,0.115031,463.61797,1000.226,1.0
401,traffic,900,432.37934,521.09528,911.486,10.1276,complete,0.05,0.117038,,,
402,traffic,900,588.48644,519.76978,1286.657,14.2962,complete,0.05,0.12433,,,
403,traffic,900,484.48184,521.47469,1085.649,12.0628,complete,0.05,0.122544,,,
404,traffic,900,454.42328,519.14752,1006.117,11.1791,complete,0.05,0.119563,,,
405,traffic,655,-45.6354,494.22018,829.179,12.6592,off_road,0.05,0.125063,,,
406,traffic,900,664.07549,502.22463,1570.673,17.4519,complete,0.05,0.116407,,,
407,traffic,900,917.95803,513.59672,2107.832,23.4204,complete,0.05,0.170715,,,
408,traffic,900,458.28659,503.45192,1006.945,11.1883,complete,0.05,0.108454,,,
409,traffic,900,467.20347,491.64936,1024.441,11.3827,complete,0.05,0.142406,,,
410,traffic,900,650.83283,498.28323,1574.869,17.4985,complete,0.05,0.122438,,,
411,traffic,900,491.76596,499.73122,1116.35,12.4039,complete,0.05,0.142121,,,
412,traffic,900,560.70699,504.08447,1261.239,14.0138,complete,0.05,0.138187,,,
413,traffic,900,584.19894,505.98406,1266.751,14.075,complete,0.05,0.153584,,,
414,traffic,900,348.33588,495.63146,969.87,10.7763,complete,0.05,0.124374,,,
415,traffic,900,590.00203,499.95679,1297.53,14.417,complete,0.05,0.127293,,,
416,traffic,900,387.40648,493.37952,949.611,10.5512,complete,0.05,0.12093,,,
417,traffic,900,594.01015,504.80023,1382.904,15.3656,complete,0.05,0.145823,,,
418,traffic,900,456.18927,505.69347,962.532,10.6948,complete,0.05,0.152873,,,
419,traffic,900,614.07731,515.90357,1380.875,15.3431,complete,0.05,0.132139,,,
420,traffic,900,712.69286,520.59389,1665.252,18.5028,complete,0.05,0.136058,,,
421,traffic,900,566.55403,527.30262,1313.401,14.5933,complete,0.05,0.1403,,,
422,traffic,900,408.28424,518.29251,956.381,10.6265,complete,0.05,0.131152,,,
423,traffic,900,627.15927,525.42638,1387.121,15.4125,complete,0.05,0.114923,,,
424,traffic,900,918.97844,548.65414,2150.223,23.8914,complete,0.05,0.137469,,,
425,traffic,876,-305.07072,535.68238,1069.623,12.2103,collision,0.05,0.148982,565.20756,1210.278,1.0
426,traffic,900,466.44754,525.80098,983.726,10.9303,complete,0.05,0.153916,,,
427,traffic,900,452.68598,502.53738,958.924,10.6547,complete,0.05,0.125988,,,
428,traffic,900,511.79341,505.21272,1096.633,12.1848,complete,0.05,0.18746,,,
429,traffic,900,680.74828,515.88996,1553.945,17.2661,complete,0.05,0.129244,,,
430,traffic,900,536.17459,510.15705,1240.522,13.7836,complete,0.05,0.136598,,,
431,traffic,900,537.57696,512.4476,1203.097,13.3677,complete,0.05,0.133773,,,
432,traffic,900,426.05567,505.71503,907.849,10.0872,complete,0.05,0.157284,,,
433,traffic,900,441.0228,498.55622,1002.501,11.1389,complete,0.05,0.151006,,,
434,traffic,900,569.9526,509.63706,1264.057,14.0451,complete,0.05,0.159468,,,
435,traffic,900,418.00842,501.03738,882.672,9.8075,complete,0.05,0.151829,,,
436,traffic,900,540.61665,508.69789,1168.681,12.9853,complete,0.05,0.144491,,,
437,traffic,900,444.27662,501.21121,965.364,10.7263,complete,0.05,0.169586,,,
438,traffic,900,496.30417,503.21696,1045.931,11.6215,complete,0.05,0.160136,,,
439,traffic,900,480.16278,496.52123,1027.261,11.414,complete,0.05,0.151808,,,
440,traffic,900,716.35113,496.70414,1622.334,18.0259,complete,0.05,0.115064,,,
441,traffic,900,536.16241,495.18456,1154.678,12.8298,complete,0.05,0.145923,,,
442,traffic,900,453.65662,497.45318,948.959,10.544,complete,0.05,0.143923,,,
443,traffic,900,491.64684,490.67756,1087.413,12.0824,complete,0.05,0.167539,,,
444,traffic,900,643.81758,476.91952,1469.725,16.3303,complete,0.05,0.170083,,,
445,traffic,900,628.78152,523.61213,1387.78,15.4198,complete,0.05,0.152194,,,
446,traffic,900,593.63922,529.97171,1298.351,14.4261,complete,0.05,0.129118,,,
447,traffic,900,525.11007,533.59292,1153.691,12.8188,complete,0.05,0.15384,,,
448,traffic,900,472.29802,531.61815,1032.828,11.4759,complete,0.05,0.166408,,,
449,traffic,900,577.83652,526.47256,1262.057,14.0229,complete,0.05,0.147094,,,
450,traffic,900,532.78994,526.30333,1169.062,12.9896,complete,0.05,0.12797,588.00411,1298.751,1.0
451,traffic,900,478.01023,523.32499,1073.954,11.9328,complete,0.05,0.141112,,,
452,traffic,900,446.44452,524.34443,1014.724,11.2747,complete,0.05,0.167879,,,
453,traffic,900,468.49146,525.71787,1072.89,11.921,complete,0.05,0.103385,,,
454,traffic,900,584.99625,526.47005,1332.244,14.8027,complete,0.05,0.122322,,,
455,traffic,900,834.69169,547.30421,1938.477,21.5386,complete,0.05,0.143891,,,
456,traffic,900,593.67501,549.95713,1345.264,14.9474,complete,0.05,0.134408,,,
457,traffic,900,673.69474,561.42804,1505.079,16.7231,complete,0.05,0.141886,,,
458,traffic,900,599.20009,566.57283,1329.413,14.7713,complete,0.05,0.155915,,,
459,traffic,900,631.60751,574.14507,1368.768,15.2085,complete,0.05,0.190706,,,
460,traffic,900,543.16363,565.48569,1166.275,12.9586,complete,0.05,0.17193,,,
461,traffic,900,470.63509,562.20933,1023.252,11.3695,complete,0.05,0.150907,,,
462,traffic,900,504.58766,564.75588,1106.715,12.2968,complete,0.05,0.133521,,,
463,traffic,900,482.28095,564.28759,1032.451,11.4717,complete,0.05,0.140842,,,
464,traffic,900,379.04737,551.04907,1070.732,11.897,complete,0.05,0.160263,,,
465,traffic,900,704.5154,554.83577,1620.319,18.0035,complete,0.05,0.135531,,,
466,traffic,900,507.02443,550.50503,1170.625,13.0069,complete,0.05,0.140066,,,
467,traffic,900,593.71742,553.9354,1382.218,15.358,complete,0.05,0.142231,,,
468,traffic,900,770.32562,568.83678,1762.258,19.5806,complete,0.05,0.123347,,,
469,traffic,900,810.05682,580.44779,1904.091,21.1566,complete,0.05,0.130586,,,
470,traffic,900,467.91128,577.20386,1018.013,11.3113,complete,0.05,0.138801,,,
471,traffic,900,539.54862,580.28078,1225.745,13.6194,complete,0.05,0.135683,,,
472,traffic,900,488.74691,582.3959,1069.108,11.879,complete,0.05,0.124351,,,
473,traffic,900,544.7165,586.20715,1158.649,12.8739,complete,0.05,0.132417,,,
474,traffic,900,498.51162,581.88292,1069.669,11.8852,complete,0.05,0.125482,,,
475,traffic,900,488.24817,564.56074,1071.136,11.9015,complete,0.05,0.15004,626.09407,1374.975,1.0
476,traffic,900,467.15741,558.23486,1009.579,11.2175,complete,0.05,0.117796,,,
477,traffic,900,414.2631,545.26328,878.599,9.7622,complete,0.05,0.146462,,,
478,traffic,900,586.89871,544.64821,1261.016,14.0113,complete,0.05,0.116983,,,
479,traffic,900,580.64035,542.09985,1311.132,14.5681,complete,0.05,0.135664,,,
480,traffic,900,458.33059,537.8582,979.271,10.8808,complete,0.05,0.122023,,,
481,traffic,900,429.02348,535.77762,907.556,10.084,complete,0.05,0.106111,,,
482,traffic,900,504.73275,535.78487,1097.908,12.199,complete,0.05,0.116872,,,
483,traffic,900,460.12088,534.67687,987.741,10.9749,complete,0.05,0.13271,,,
484,traffic,900,459.04635,538.67682,969.475,10.7719,complete,0.05,0.117376,,,
485,traffic,900,584.57279,532.67969,1296.118,14.4013,complete,0.05,0.108137,,,
486,traffic,900,486.34651,531.64579,1025.725,11.3969,complete,0.05,0.112717,,,
487,traffic,900,632.53835,533.58684,1399.169,15.5463,complete,0.05,0.12605,,,
488,traffic,900,633.31143,526.73613,1408.89,15.6543,complete,0.05,0.12321,,,
489,traffic,900,569.104,514.68849,1222.937,13.5882,complete,0.05,0.116047,,,
490,traffic,900,559.44151,519.265,1232.467,13.6941,complete,0.05,0.108149,,,
491,traffic,900,605.23482,522.54931,1317.38,14.6376,complete,0.05,0.11005,,,
492,traffic,900,607.52479,528.48821,1410.279,15.6698,complete,0.05,0.1054,,,
493,traffic,900,573.47789,529.92628,1267.471,14.083,complete,0.05,0.123034,,,
494,traffic,900,489.4212,529.47175,1048.785,11.6532,complete,0.05,0.129745,,,
495,traffic,900,450.816,527.60015,950.184,10.5576,complete,0.05,0.121079,,,
496,traffic,900,419.29367,525.20696,945.19,10.5021,complete,0.05,0.10377,,,
497,traffic,900,537.76557,531.38208,1177.147,13.0794,complete,0.05,0.119789,,,
498,traffic,900,641.12363,534.09333,1416.445,15.7383,complete,0.05,0.115996,,,
499,traffic,900,447.93533,527.45808,984.397,10.9377,complete,0.05,0.109806,,,
500,traffic,900,553.17523,532.20031,1231.519,13.6835,complete,0.05,0.096976,561.16357,1351.531,1.0
501,traffic,900,653.93084,543.44568,1494.877,16.6097,complete,0.05,0.10788,,,
502,traffic,900,627.40591,549.57934,1408.106,15.6456,complete,0.05,0.088157,,,
503,traffic,900,595.64464,556.35552,1299.374,14.4375,complete,0.05,0.133952,,,
504,traffic,900,553.95886,561.10115,1250.823,13.898,complete,0.05,0.104951,,,
505,traffic,900,564.35543,560.09028,1244.43,13.827,complete,0.05,0.116098,,,
506,traffic,900,509.89786,561.26785,1101.884,12.2432,complete,0.05,0.099431,,,
507,traffic,900,459.12222,552.59704,1133.154,12.5906,complete,0.05,0.103499,,,
508,traffic,900,499.93885,545.92841,1129.0,12.5444,complete,0.05,0.095327,,,
509,traffic,900,468.45568,540.896,1006.457,11.1829,complete,0.05,0.103953,,,
510,traffic,900,449.87308,535.41758,951.408,10.5712,complete,0.05,0.098822,,,
511,traffic,509,-340.35004,488.13833,669.184,13.147,collision,0.05,0.104831,,,
512,traffic,900,693.30376,492.42728,1538.526,17.0947,complete,0.05,0.099431,,,
513,traffic,900,449.26848,486.21681,952.813,10.5868,complete,0.05,0.114206,,,
514,traffic,900,563.73472,489.93249,1226.013,13.6224,complete,0.05,0.136424,,,
515,traffic,900,566.95662,495.73952,1241.77,13.7974,complete,0.05,0.125393,,,
516,traffic,900,578.67263,503.70847,1293.992,14.3777,complete,0.05,0.107028,,,
517,traffic,900,458.48639,499.74451,1040.305,11.5589,complete,0.05,0.101219,,,
518,traffic,900,596.41691,497.50917,1326.895,14.7433,complete,0.05,0.109939,,,
519,traffic,900,653.58888,507.79185,1484.793,16.4977,complete,0.05,0.120856,,,
520,traffic,900,522.21937,506.24406,1145.61,12.729,complete,0.05,0.126267,,,
521,traffic,900,597.51911,503.42347,1349.169,14.9908,complete,0.05,0.132578,,,
522,traffic,900,543.39109,499.22273,1212.282,13.4698,complete,0.05,0.10882,,,
523,traffic,900,432.78795,491.07989,992.589,11.0288,complete,0.05,0.115976,,,
524,traffic,900,554.75603,491.11975,1219.926,13.5547,complete,0.05,0.122519,,,
525,traffic,900,530.07372,489.40567,1118.542,12.4282,complete,0.05,0.107337,450.53828,1024.343,1.0
526,traffic,900,735.96342,500.70894,1627.14,18.0793,complete,0.05,0.11305,,,
527,traffic,900,378.85776,496.69572,881.814,9.7979,complete,0.05,0.105071,,,
528,traffic,900,620.06664,502.70211,1365.232,15.1692,complete,0.05,0.116212,,,
529,traffic,900,443.07423,501.43304,957.33,10.637,complete,0.05,0.096014,,,
530,traffic,900,555.89591,506.73418,1205.689,13.3965,complete,0.05,0.1069,,,
531,traffic,900,465.63051,547.03321,1074.192,11.9355,complete,0.05,0.104426,,,
532,traffic,900,514.48831,538.09243,1203.408,13.3712,complete,0.05,0.110535,,,
533,traffic,466,-348.20774,498.21862,554.042,11.8893,collision,0.05,0.09188,,,
534,traffic,900,697.07813,504.88579,1627.494,18.0833,complete,0.05,0.132289,,,
535,traffic,900,536.18031,503.34698,1196.317,13.2924,complete,0.05,0.138847,,,
536,traffic,900,633.1923,506.07296,1393.556,15.484,complete,0.05,0.154405,,,
537,traffic,900,550.11367,510.65433,1209.663,13.4407,complete,0.05,0.121627,,,
538,traffic,900,523.49062,507.00801,1148.621,12.7625,complete,0.05,0.129038,,,
539,traffic,900,757.92219,512.22468,1771.715,19.6857,complete,0.05,0.143143,,,
540,traffic,900,594.90807,515.85911,1311.163,14.5685,complete,0.05,0.149626,,,
541,traffic,900,690.21278,520.49379,1632.708,18.1412,complete,0.05,0.137049,,,
542,traffic,900,790.03606,532.82604,1804.318,20.048,complete,0.05,0.178973,,,
543,traffic,900,551.58497,538.76589,1184.717,13.1635,complete,0.05,0.144273,,,
544,traffic,900,732.77756,547.66697,1762.693,19.5855,complete,0.05,0.144893,,,
545,traffic,900,533.21917,547.82424,1185.201,13.1689,complete,0.05,0.121702,,,
546,traffic,900,381.93445,530.1228,816.241,9.0693,complete,0.05,0.127277,,,
547,traffic,900,580.21014,540.19041,1271.393,14.1266,complete,0.05,0.118624,,,
548,traffic,900,572.38439,537.8063,1242.344,13.8038,complete,0.05,0.109861,,,
549,traffic,900,660.95333,548.70026,1577.782,17.5309,complete,0.05,0.157806,,,
550,traffic,900,422.39033,542.02498,1000.461,11.1162,complete,0.05,0.127007,550.6874,1242.581,1.0
551,traffic,246,-359.4204,500.77243,341.739,13.8918,collision,0.05,0.141951,,,
552,traffic,900,436.45231,496.87063,1000.154,11.1128,complete,0.05,0.161655,,,
553,traffic,900,450.26376,536.79421,1029.311,11.4368,complete,0.05,0.151301,,,
554,traffic,900,463.29513,525.10506,977.919,10.8658,complete,0.05,0.117583,,,
555,traffic,900,602.95561,528.44382,1334.153,14.8239,complete,0.05,0.138651,,,
556,traffic,900,497.24821,521.64662,1074.494,11.9388,complete,0.05,0.187869,,,
557,traffic,900,622.43529,525.2627,1502.394,16.6933,complete,0.05,0.154326,,,
558,traffic,900,490.58984,523.61766,1088.094,12.0899,complete,0.05,0.133204,,,
559,traffic,900,636.01708,517.5224,1402.62,15.5847,complete,0.05,0.153767,,,
560,traffic,325,-431.59035,466.19748,459.04,14.1243,collision,0.05,0.157862,,,
561,traffic,900,510.35482,457.20459,1239.866,13.7763,complete,0.05,0.157036,,,
562,traffic,672,-86.68625,413.36847,984.933,14.6567,collision,0.05,0.200819,,,
563,traffic,900,503.94441,410.98644,1199.962,13.3329,complete,0.05,0.179267,,,
564,traffic,900,469.56385,397.82576,1063.552,11.8172,complete,0.05,0.197577,,,
565,traffic,900,645.4115,403.43537,1500.272,16.6697,complete,0.05,0.159237,,,
566,traffic,900,697.57194,419.21725,1563.527,17.3725,complete,0.05,0.174049,,,
567,traffic,900,538.83154,417.14832,1159.717,12.8857,complete,0.05,0.147829,,,
568,traffic,352,-348.18176,371.12001,515.154,14.6351,collision,0.05,0.239612,,,
569,traffic,900,592.04837,367.67476,1392.01,15.4668,complete,0.05,0.215103,,,
570,traffic,697,-84.50321,342.33008,987.224,14.1639,collision,0.05,0.181985,,,
571,traffic,900,554.53127,388.02767,1201.196,13.3466,complete,0.05,0.166644,,,
572,traffic,900,478.41599,390.12585,1051.376,11.682,complete,0.05,0.207894,,,
573,traffic,900,629.46528,399.08593,1508.159,16.7573,complete,0.05,0.223743,,,
574,traffic,804,-77.93548,372.0244,1109.632,13.8014,collision,0.05,0.206534,,,
575,traffic,900,491.15124,366.43418,1075.171,11.9463,complete,0.05,0.206235,602.8872,1405.164,1.0
576,traffic,900,695.22161,376.33285,1569.335,17.4371,complete,0.05,0.212431,,,
577,traffic,900,488.9618,369.65918,1030.943,11.4549,complete,0.05,0.199252,,,
578,traffic,565,-152.44017,337.50768,870.235,15.4024,collision,0.05,0.201434,,,
579,traffic,900,416.29021,326.52133,1040.049,11.5561,complete,0.05,0.281991,,,
580,traffic,900,719.69574,384.08564,1638.492,18.2055,complete,0.05,0.290013,,,
581,traffic,900,491.47432,383.14161,1124.058,12.4895,complete,0.05,0.190503,,,
582,traffic,900,567.31706,415.84178,1365.976,15.1775,complete,0.05,0.233793,,,
583,traffic,472,-272.08275,377.04042,762.458,16.1538,collision,0.05,0.210632,,,
584,traffic,900,549.29968,381.02721,1232.27,13.6919,complete,0.05,0.275406,,,
585,traffic,900,620.30173,379.77172,1409.984,15.6665,complete,0.05,0.244822,,,
586,traffic,900,590.0149,374.39387,1300.534,14.4504,complete,0.05,0.245673,,,
587,traffic,900,869.60621,390.9326,1970.865,21.8985,complete,0.05,0.231134,,,
588,traffic,900,448.30914,430.75715,1071.109,11.9012,complete,0.05,0.233417,,,
589,traffic,900,560.55181,429.18232,1229.67,13.663,complete,0.05,0.226349,,,
590,traffic,900,537.38882,460.27692,1272.329,14.137,complete,0.05,0.201337,,,
591,traffic,900,491.21994,457.11136,1056.475,11.7386,complete,0.05,0.270908,,,
592,traffic,900,542.31921,460.30652,1360.742,15.1194,complete,0.05,0.19197,,,
593,traffic,900,578.7077,457.76864,1303.168,14.4796,complete,0.05,0.247753,,,
594,traffic,900,609.9179,492.16131,1482.655,16.4739,complete,0.05,0.237693,,,
595,traffic,900,623.64944,498.78622,1381.937,15.3549,complete,0.05,0.2629,,,
596,traffic,900,561.79975,492.11512,1300.163,14.4463,complete,0.05,0.222614,,,
597,traffic,900,577.03131,496.5186,1380.299,15.3367,complete,0.05,0.264527,,,
598,traffic,900,755.58232,541.91972,1769.572,19.6619,complete,0.05,0.247209,,,
599,traffic,900,588.19544,550.51498,1413.246,15.7027,complete,0.05,0.239972,,,
600,traffic,900,549.72263,542.01633,1247.024,13.8558,complete,0.05,0.30643,610.78503,1350.878,1.0
601,traffic,368,-359.12882,499.48617,502.087,13.6437,collision,0.05,0.245223,,,
602,traffic,900,769.65085,509.60286,1768.83,19.6537,complete,0.05,0.246899,,,
603,traffic,900,653.65359,555.88968,1511.932,16.7992,complete,0.05,0.306273,,,
604,traffic,900,641.06149,560.47777,1495.504,16.6167,complete,0.05,0.295262,,,
605,traffic,662,-200.52973,519.4362,815.475,12.3184,collision,0.05,0.250576,,,
606,traffic,900,574.90936,518.68092,1429.391,15.8821,complete,0.05,0.298865,,,
607,traffic,900,389.47922,494.67457,973.132,10.8126,complete,0.05,0.27077,,,
608,traffic,900,669.54188,505.73621,1556.136,17.2904,complete,0.05,0.307182,,,
609,traffic,900,592.36747,507.32699,1310.203,14.5578,complete,0.05,0.302178,,,
610,traffic,900,624.08589,511.66184,1453.865,16.1541,complete,0.05,0.253554,,,
611,traffic,900,789.66062,526.58388,1993.878,22.1542,complete,0.05,0.281376,,,
612,traffic,900,680.61409,533.49862,1916.099,21.29,complete,0.05,0.304606,,,
613,traffic,900,445.13591,526.82003,1106.783,12.2976,complete,0.05,0.231917,,,
614,traffic,900,419.38213,517.29324,1085.231,12.0581,complete,0.05,0.277192,,,
615,traffic,900,516.36346,511.92894,1253.734,13.9304,complete,0.05,0.257016,,,
616,traffic,586,-185.55101,474.56141,720.888,12.3018,collision,0.05,0.262256,,,
617,traffic,900,713.49292,481.38449,1639.276,18.2142,complete,0.05,0.269474,,,
618,traffic,900,519.70917,469.59083,1135.112,12.6124,complete,0.05,0.25759,,,
619,traffic,900,484.59823,464.41097,1036.998,11.5222,complete,0.05,0.292871,,,
620,traffic,900,587.50867,466.30027,1384.808,15.3868,complete,0.05,0.30794,,,
621,traffic,900,566.0412,512.55877,1274.582,14.162,complete,0.05,0.268308,,,
622,traffic,900,509.4513,499.54879,1095.275,12.1697,complete,0.05,0.276786,,,
623,traffic,900,623.64373,498.0483,1409.563,15.6618,complete,0.05,0.277623,,,
624,traffic,900,494.07235,490.69884,1112.963,12.3663,complete,0.05,0.26864,,,
625,traffic,900,616.05011,531.52784,1405.848,15.6205,complete,0.05,0.28662,516.45926,1131.595,1.0
626,traffic,900,503.54819,527.95978,1189.5,13.2167,complete,0.05,0.290179,,,
627,traffic,900,444.08669,530.69015,1136.734,12.6304,complete,0.05,0.252922,,,
